"ID","Date","Age","Height","HomeTown","Name","Prev","RStreak","Weight"
1719,"2017-01-02",28,172,"Salvador, Bahia Brazil","Amanda Nunes",5,4,61
2246,"2017-01-02",27,187,"João Pessoa, Paraíba Brazil","Antonio Carlos Junior",6,1,84
2783,"2017-01-02",23,182,"Trento Italy","Marvin Vettori",1,1,84
947,"2017-01-02",33,175,"Ada, Oklahoma United States","Johny Hendricks",5,0,84
2628,"2016-12-18",21,182,"Houston, Texas USA","Sage Northcutt",4,1,70
2297,"2016-12-18",29,180,"Clovis, California USA","Colby Covington",6,2,77
2462,"2016-12-17",37,165,"Bogotá Colombia","Fredy Serrano",1,0,56
2221,"2016-12-19",34,175,"Santa Ana, CA USA","Leslie Smith",5,0,61
2291,"2016-12-19",35,182,"Los Angeles, California United States","Alan Jouban",7,2,77
2268,"2016-12-17",28,177,"Frankfurt Germany","James Moontasri",5,0,77
961,"2016-12-19",32,170,"Houston, TX USA","Eddie Wineland",4,1,61
1170,"2016-12-18",38,167,"East London England","Brad Pickett",6,0,61
2737,"2016-12-17",26,180,"Houston, Texas United States","Alex Morono",1,1,77
2750,"2016-12-18",25,187,"Green Brook, New Jersey USA","Mickey Gall",2,2,77
959,"2016-12-18",37,167,"Isla Vista , California USA","Urijah Faber",7,0,61
2305,"2016-12-18",22,162,"Newberg, Oregon USA","Paige VanZant",1,1,52
2365,"2016-12-21",32,182,"Dagestan Russia","Sultan Aliev",1,0,77
1051,"2016-12-19",33,170,"Ibaraki Japan","Takeya Mizugaki",5,0,61
2773,"2016-12-18",32,172,"Sacramento, California USA","Josh Emmett",1,1,70
1177,"2016-12-18",35,170,"Nagasaki Japan","Mizuto Hirota",0,0,65
2754,"2016-12-21",28,182,"Novi Sad Serbia","Bojan Velickovic",2,0,84
2768,"2017-01-31",27,190,"Limoeiro, Pernambuco Brazil","Henrique da Silva",2,2,93
2558,"2016-12-18",33,175,"Knoxville , Tennessee USA","Scott Holtzman",3,1,70
2843,"2016-12-19",28,175,"Culiacan, Sinaloa Mexico","Irene Aldana",0,0,61
2801,"2016-12-17",30,157,"Uruapan, Michoacan Mexico","Hector Sandoval",1,0,56
1347,"2016-12-18",31,160,"Aurora, CO USA","Michelle Waterson",1,1,52
522,"2016-12-18",32,185,"Augusta, Georgia USA","Cole Miller",4,0,65
2263,"2016-12-18",27,182,"Montclair, California USA","Bryan Barberena",4,2,77
2834,"2017-01-31",29,193,"Airdrie Scotland","Paul Craig",0,0,93
2813,"2016-12-19",25,177,"Flint, Michigan USA","Mike Perry",2,2,77
1069,"2016-12-11",30,177,"Milwaukee, Wisconsin USA","Anthony Pettis",5,1,65
1504,"2016-12-11",28,165,"Goshen, Indiana USA","Dustin Ortiz",7,0,56
2835,"2016-12-11",23,152,"Taua, Ceara Brazil","Viviane Pereira",0,0,52
2223,"2016-12-11",28,175,"Montreal, Quebec Canada","Olivier Aubin-Mercier",6,1,70
1935,"2016-12-11",32,165,"Sturgeon Falls, Ontario Canada","Mitch Gagnon",2,0,61
2784,"2016-12-11",25,175,"Neptune, New Jersey United States","Lando Vannata",1,0,70
2256,"2016-12-11",34,170,"Montreal, Quebec Canada","Valerie Letourneau",5,0,56
2781,"2016-12-11",30,170,"Safford, Arizona USA","Matthew Lopez",1,0,61
1076,"2016-12-11",33,185,"Denver, Colorado United States","Donald Cerrone",11,3,77
2152,"2016-12-11",33,162,"Bethlehem, Pennsylvania USA","Zach Makovsky",3,0,56
2198,"2016-12-11",25,177,"Daegu South Korea","Dooho Choi",1,1,65
2777,"2016-12-11",28,180,"Trondheim Norway","Emil Meek",0,0,77
2076,"2016-12-11",25,190,"Donetsk Ukraine","Nikita Krylov",2,2,93
2070,"2016-12-11",25,175,"San Jose, California United States","Kelvin Gastelum",7,1,84
2608,"2016-12-11",30,190,"Riga Latvia","Misha Cirkunov",3,3,93
2243,"2016-12-11",31,180,"Toronto Canada","Jason Saggo",4,2,70
432,"2016-12-11",36,182,"Xenia, Ohio USA","Matt Brown",5,0,77
2023,"2016-12-11",30,172,"Dagestan Russia","Rustam Khabilov",5,3,70
1403,"2016-12-11",37,180,"San Luis Obispo, CA United States","Tim Kennedy",2,0,84
1340,"2016-12-11",28,172,"Omaha, Nebraska USA","Drew Dober",6,2,70
1867,"2016-12-11",27,182,"Lethbridge, Alberta Canada","Jordan Mein",3,0,77
1675,"2016-12-11",31,172,"Halifax, Nova Scotia Canada","John Makdessi",5,1,70
1936,"2016-12-11",25,180,"Oahu, Hawaii USA","Max Holloway",9,9,65
1050,"2016-12-11",33,172,"Palm Springs, California USA","Cub Swanson",5,2,65
2272,"2016-12-11",31,182,"Poughkeepsie, New York USA","Keith Berish",0,0,84
2842,"2016-12-11",25,187,"Alameda, California  USA","Brian Camozzi",0,0,77
2739,"2016-12-11",26,190,"Spanish Town Jamaica","Randy Brown",3,1,77
2377,"2016-12-11",27,180,"Wallington, New Jersey USA","Frankie Perez",2,1,70
1742,"2016-12-11",31,190,"Levittown, New York United States","Gian Villante",5,0,93
2279,"2016-12-11",35,165,"Belo Horizonte, MG Brazil","Juliana Lima",4,0,52
2845,"2016-12-11",29,170,"Indianapolis, Indiana USA","Ashley Yoder",0,0,52
2205,"2016-12-11",33,185,"Cottage Grove, Minnesota USA","Sean O'Connell",6,0,93
2424,"2016-12-11",35,190,"Dagestan Russia","Shamil Abdurakhimov",1,1,106
2844,"2016-12-11",29,185,"Racine, Wisconsin United States","Gerald Meerschaert",0,0,84
2789,"2016-12-11",28,185,"Belleville, Illinois USA","Andrew Sanchez",1,1,84
2803,"2016-12-11",35,190,"Grand Falls-Winsor, Newfoundland Canada","Ryan Janes",0,0,84
2786,"2016-12-11",23,180,"Cleveland, Ohio USA","Joe Gigliotti",1,0,84
2659,"2016-12-11",30,193,"Batie Cameroon","Francis Ngannou",2,2,113
2848,"2016-12-11",24,165,"Denver, Colorado USA","JJ Aldrich",0,0,52
2847,"2016-12-11",26,180,"Bronx, New York USA","Shane Burgos",0,0,65
2281,"2016-12-11",27,190,"Rockton, Illinois United States","Corey Anderson",2,0,93
2822,"2016-12-11",24,177,"Democratic Republic Congo","Marc Diakiese",1,1,70
1810,"2016-12-11",36,190,"Vancouver, Washington USA","Trevor Smith",6,2,84
2215,"2016-12-11",36,195,"Kent, Washington United States","Anthony Hamilton",4,2,118
2082,"2016-12-11",32,190,"New Orleans, Louisiana United States","Derrick Lewis",8,3,118
2849,"2016-12-11",30,185,"Dagestan Russia","Saparbeg Safarov",0,0,93
2289,"2016-12-11",29,175,"Laranjal do Jari, Amapa Brazil","Tiago Trator",3,1,65
2697,"2016-12-11",28,165,"St. Petersburgh Russia","Justine Kish",1,1,52
2022,"2016-12-05",36,167,"Takoma Park, Maryland United States","Sara McMann",5,1,61
965,"2016-12-05",31,175,"Omaha, Nebraska USA","Jake Ellenberger",6,1,77
2709,"2016-12-05",35,187,"Suwon South Korea","Dong Hyun Kim",1,0,77
2825,"2016-12-05",23,170,"Tijuana Mexico","Brandon Moreno",1,1,56
2266,"2016-12-05",29,172,"Leominster, Massachusetts USA","Rob Font",2,0,61
1272,"2016-12-05",32,180,"Miami, Florida USA","Jorge Masvidal",8,1,77
2306,"2016-12-05",25,162,"Ewa Beach, Hawaii USA","Kailin Curran",3,0,52
2780,"2016-12-05",26,182,"Sioux Falls, South Dakota USA","Devin Clark",1,0,93
2726,"2016-12-05",32,177,"Arlington, Virginia United States","Ryan Hall",1,1,65
1839,"2016-12-05",32,167,"Niagara Falls, Ontario Canada","Alexis Davis",3,1,61
2747,"2016-12-05",30,182,"Sarajevo Bosnia","Elvis Mutapcic",2,0,84
2846,"2016-12-05",27,172,"Shreveport, Louisiana USA","Matt Schnell",0,0,61
2832,"2016-12-05",0,154,"Riverside, California  USA","Jamie Moyle",0,0,52
2337,"2016-12-05",33,180,"Dallas, Texas United States","Jared Cannonier",1,1,93
1843,"2016-12-05",28,193,"Corpus Christi, Texas USA","Anthony Smith",1,0,84
2765,"2016-12-05",23,185,"Chisinau Republic of Moldova","Ion Cutelaba",2,1,93
2134,"2016-12-05",27,165,"San Diego, California USA","Ryan Benoit",3,1,56
911,"2016-12-05",32,162,"San Antonio, Texas USA","Joseph Benavidez",4,4,56
1495,"2016-12-05",30,160,"Madisonville, KY USA","Demetrious Johnson",5,5,56
2299,"2016-12-05",30,162,"Los Angeles, California USA","Henry Cejudo",5,0,56
1970,"2016-12-05",30,170,"Wichita, Kansas USA","Tim Elliott",0,0,56
2794,"2016-12-05",32,187,"East Liverpool, Ohio USA","Josh Stansbury",1,1,93
374,"2016-12-05",37,172,"Phoenix, Arizona USA","Gray Maynard",3,1,65
2295,"2016-12-05",29,175,"Melbourne Australia","Brendan O'Reilly",3,0,77
2324,"2016-11-27",39,182,"Melbourne, Victoria Australia","Daniel Kelly",2,2,84
1550,"2016-11-27",30,187,"Alameda, California USA","Chris Camozzi",7,0,84
2840,"2016-11-27",25,190,"Sydeny Australia ","Tyson Pedro",0,0,93
2724,"2016-11-27",24,177,"Jackson, Mississippi United States","Jason Knight",2,1,65
2258,"2016-11-29",22,175,"Melbourne, Victoria Australia","Jake Matthews",6,0,70
2762,"2016-11-27",32,177,"Albury, NSW Austrailia","Damien Brown",2,1,70
2372,"2016-11-27",30,157,"Kangwon-do South Korea","Seohee Ham",3,0,52
2228,"2016-11-27",28,182,"North Shore, Sydney  Australia","Richard Walsh",5,0,77
2359,"2016-11-27",24,172,"Chone, Manabi Ecuador","Marlon Vera",2,0,61
1806,"2016-11-28",33,185,"Wilmington, North Carolina United States","Derek Brunson",6,5,84
2808,"2016-11-27",27,152,"Lancaster, California USA","Danielle Taylor",1,0,52
2610,"2016-11-27",26,165,"Tampa, Florida USA","Geane Herrera",3,0,56
2779,"2016-11-27",29,190,"Quebec City, Quebec Canada","Jonathan Meunier",1,0,77
2254,"2016-11-27",27,182,"Auckland New Zealand","Dan Hooker",2,1,65
2585,"2016-11-29",31,180,"Adrian, Michigan USA","Andrew Holbrook",2,0,70
2505,"2016-11-27",28,165,"Sioux Falls, South Dakota USA","Ben Nguyen",3,0,56
2298,"2016-11-27",26,165,"Henan China","Yao Zhikui",2,1,56
2019,"2016-11-27",32,180,"Spokane, Washington USA","Jon Tuck",3,0,70
2626,"2016-11-27",27,170,"Kanagawa Japan","Yusuke Kasuya",1,0,70
2823,"2016-11-27",28,165,"Concepcion, Iloilo Philippines","Jenel Lausa",0,0,56
2790,"2016-11-27",27,185,"Los Angeles, California  United States","Khalil Rountree",1,0,93
2037,"2016-11-28",26,182,"Middlemore New Zealand","Robert Whittaker",6,5,84
1549,"2016-11-27",37,185,"Dubbo, New South Wales Australia","Kyle Noke",4,0,77
2182,"2016-11-27",35,162,"Cangzhou, Hebei province P.R. China","Ning Guangyou",0,0,61
2104,"2016-11-27",29,182,"Kizlyar, Dagestan Russia","Omari Akhmedov",5,0,77
2824,"2016-11-27",28,165,"Shellharbour, NSW Australia","Alexander Volkanovski",0,0,70
2603,"2016-11-20",29,170,"Tucson, AZ USA","Cortney Casey",4,2,52
2799,"2016-11-20",36,195,"Copenhagen Denmark","Christian Colombo",1,0,120
2122,"2016-11-20",27,185,"Orneta Poland","Krzysztof Jotko",5,4,84
2277,"2016-11-20",28,162,"Mossoro, Rio Grande do Norte Brazil","Claudia Gadelha",4,0,52
2126,"2016-11-20",24,170,"Spartanburg, South Carolina USA","Justin Scoggins",5,2,61
2826,"2016-11-20",30,180,"Milwuakee, Wisconsin United States","Zak Ottow",1,1,77
503,"2016-12-08",33,187,"Reno, Nevada USA","Ryan Bader",5,1,93
2587,"2016-11-20",29,182,"Auchi Nigeria","Kamaru Usman",3,3,77
2085,"2016-11-22",37,185,"Xapuri, Acre Brazil","Francimar Barroso",4,0,93
1860,"2016-11-20",38,170,"Rio de Janeiro Brazil","Johnny Eduardo",2,0,61
797,"2016-12-08",40,187,"Vitoria da Conquista, Bahia Brazil","Rogerio Nogueira",1,1,93
2829,"2016-11-20",30,180,"Dagestan Russia","Gadzhimurad Antigulov",0,0,93
438,"2016-11-20",35,165,"Leninakan Armenia","Manvel Gamburyan",3,2,61
2828,"2016-11-22",26,177,"London England","Darren Stewart",0,0,93
2325,"2016-12-08",25,170,"Sao Paulo Brazil","Thomas Almeida",5,0,61
2191,"2016-11-20",30,167,"Sao Paulo Brazil","Pedro Munhoz",4,1,61
1865,"2016-11-20",31,185,"Ribeirâo Pires, Sao Paulo Brazil","Marcos Rogerio de Lima",1,1,93
449,"2016-11-20",35,185,"Rio de Janeiro Brazil","Thales Leites",6,1,84
2405,"2016-12-08",25,175,"Granada Hills, California United States","Albert Morales",1,0,61
2775,"2016-11-20",28,185,"Uddevalla Sweden","Jack Hermansson",1,1,84
2658,"2016-11-20",23,187,"Rio de Janeiro Brazil","Luis Henrique",1,1,110
1991,"2016-11-20",32,185,"Ibitinga, Sao Paulo Brazil","Cezar Ferreira",6,2,84
2247,"2016-11-20",26,180,"Governador Valadares, Minas Gerais Brazil","Warlley Alves",5,0,77
1992,"2016-11-20",34,182,"São Paulo Brasil","Sergio Moraes",3,0,77
2729,"2016-11-20",30,175,"Nizhny Novgorod Russia","Artem Lobov",3,1,70
2502,"2016-11-20",27,177,"Fife Scotland","Stevie Ray",4,0,70
2200,"2016-11-20",32,190,"Great Novgorod Russia","Alexander Yakovlev",5,0,77
875,"2016-11-20",32,172,"Sunderland England","Ross Pearson",9,0,70
2103,"2016-11-20",26,165,"Gunma Japan","Kyoji Horiguchi",6,2,56
2831,"2016-12-08",27,182,"Abertillery South Wales","Jack Marshman",0,0,84
2235,"2016-11-20",27,165,"Alagir Russia","Milana Dudieva",2,0,61
2788,"2016-11-20",28,193,"Rosharon, Texas USA","Justin Ledet",1,1,109
2634,"2016-11-20",31,177,"Accra Ghana","Abdul Razak Alhassan",0,0,77
2492,"2016-11-20",28,200,"Moscow Russia","Alexander Volkov",0,0,113
2376,"2016-11-20",39,167,"Tulare, California United States","Marion Reneau",0,0,61
1938,"2016-12-08",34,190,"Stockholm Sweden","Magnus Cedenblad",3,3,84
2792,"2016-11-20",25,160,"Lansing, Michigan United States","Amanda Cooper",1,0,52
2157,"2016-11-20",24,175,"Detroit, Michigan United States","Kevin Lee",7,2,70
2655,"2016-11-20",25,170,"Kagoshima Japan","Teruto Ishihara",2,2,65
2529,"2016-11-20",28,175,"Dagestan Russia","Magomed Mustafaev",2,2,70
2769,"2016-11-20",32,160,"Aarhus Denmark","Anna Elmose",1,0,52
2833,"2016-11-20",36,180,"Portlaoise Ireland","Charlie Ward",0,0,77
2827,"2016-11-20",33,187,"Taunton  England","Mark Godbeer",0,0,109
2069,"2016-11-20",32,182,"Spanish Town Jamaica","Uriah Hall",7,0,84
2839,"2016-11-20",25,170,"Swansea Wales","Brett Johns",0,0,61
2838,"2016-11-20",27,170,"Seoul South Korea","Kwan Ho Kwak",0,0,61
786,"2016-11-20",31,187,"The Netherlands","Gegard Mousasi",9,3,84
2425,"2016-11-20",32,190,"Lamberton, Minnesota United States","Tim Johnson",1,1,120
1422,"2016-11-20",32,182,"Irving, TX USA","Zak Cummings",5,0,77
2084,"2016-11-20",31,162,"Dagestan Republic Russia","Ali Bagautinov",4,1,56
435,"2016-11-14",36,182,"Lincolnville, Maine United States","Tim Boetsch",6,1,84
890,"2016-11-14",33,175,"Philadelphia, Pennsylvania United States","Eddie Alvarez",4,3,70
509,"2016-11-14",33,172,"Sparta, New Jersey United States","Jim Miller",7,2,70
1618,"2016-11-14",33,167,"Lafayette, Louisiana United States","Liz Carmouche",2,1,61
511,"2016-11-14",33,175,"Fortaleza Brazil","Thiago Alves",3,0,70
1919,"2016-11-14",28,177,"Dagestan Russia","Khabib Nurmagomedov",2,2,70
1866,"2016-11-14",39,182,"Pinar del Rio Cuba","Yoel Romero",5,5,84
1711,"2016-11-14",30,177,"St. Louis, Missouri United States","Michael Johnson",5,1,70
1944,"2016-11-14",34,182,"Simpsonville, South Carolina United States","Stephen Thompson",5,5,77
1769,"2016-11-14",32,187,"Mineola, New York United States","Chris Weidman",3,0,84
2588,"2016-11-14",25,180,"Westwood, New Jersey United States","Vicente Luque",3,2,77
1317,"2016-11-14",30,167,"Tacoma, Washington United States","Miesha Tate",6,0,61
545,"2016-11-14",30,175,"Des Moines, Iowa United States","Jeremy Stephens",5,1,65
451,"2016-11-14",35,167,"Summit, New Jersey United States","Frankie Edgar",5,0,65
2785,"2016-11-14",28,175,"Quakertown, Pennsylvania United States","Katlyn Chookagian",1,1,61
2057,"2016-11-14",28,175,"Dublin Ireland","Conor McGregor",7,1,70
1386,"2016-11-14",34,175,"St. Louis, Missouri United States","Tyron Woodley",5,3,77
2678,"2016-11-14",31,160,"Lodz Poland","Karolina Kowalkiewicz",3,3,52
2280,"2016-11-14",29,167,"Olsztyn Poland","Joanna Jedrzejczyk",6,6,52
1594,"2016-11-14",34,182,"Belo Horizonte Brazil","Rafael Natal",6,0,84
2150,"2016-11-14",28,170,"Colorado Springs, Colorado United States","Raquel Pennington",6,3,61
2778,"2016-11-14",28,180,"Chicago, Illinois United States","Belal Muhammad",2,1,77
2329,"2016-10-11",25,182,"Kingston Jamaica","Leon Edwards",5,1,77
2172,"2016-10-11",25,180,"Nalchik Russia","Albert Tumenov",7,0,77
1499,"2016-10-11",33,190,"Immokalee, Florida United States","Ovince Saint Preux",7,0,93
295,"2016-10-11",39,182,"Rio de Janeiro Brazil","Vitor Belfort",3,0,84
2137,"2016-10-21",31,172,"Bishop Auckland, County Durham England ","Davey Grant",1,1,61
2656,"2016-10-11",29,185,"London England","Danny Roberts",2,2,77
2213,"2016-10-11",26,172,"Srebrenica Bosnia","Mirsad Bektic",3,3,65
2078,"2016-10-11",37,182,"Rio de Janeiro Brazil","Leonardo Santos",4,3,70
2083,"2016-10-11",34,182,"Sokolow, Podlaski Poland","Daniel Omielanczuk",5,3,112
1170,"2016-10-11",38,167,"East London England","Brad Pickett",5,1,61
368,"2016-10-11",38,185,"Manchester England","Michael Bisping",7,4,84
2813,"2016-10-11",25,177,"Flint, Michigan USA","Mike Perry",1,1,77
2009,"2016-10-11",37,185,"Sacramento, California United States","Jimi Manuwa",3,0,93
786,"2016-10-11",31,187,"The Netherlands","Gegard Mousasi",8,2,84
2822,"2016-10-11",24,177,"Democratic Republic Congo","Marc Diakiese",0,0,70
2504,"2016-10-21",27,172,"Zgierz Poland","Damian Stasiak",2,1,61
649,"2016-10-11",29,213,"Beverwijk The Netherlands","Stefan Struve",4,1,120
2292,"2016-10-11",26,172,"Gdansk Poland","Lukasz Sajewski",2,0,70
2164,"2016-10-11",30,170,"Honolulu, HI USA","Russell Doane",5,0,65
915,"2016-10-11",34,177,"Manaus, Amazonas Brazil","Adriano Martins",4,3,70
1706,"2016-10-11",36,175,"Marajo Brazil","Iuri Alcantara",6,0,61
129,"2016-10-11",46,180,"Downey, California USA","Dan Henderson",6,1,84
2158,"2016-11-07",32,175,"Dagestan Russia","Rashid Magomedov",0,0,70
532,"2016-11-07",32,175,"Rio de Janeiro Brazil","Rafael Dos Anjos",7,0,70
1054,"2016-11-07",34,172,"Chicago, Illinois USA","Ricardo Lamas",5,0,65
461,"2016-11-07",35,177,"Albuquerque, New Mexico USA","Diego Sanchez",1,0,70
2707,"2016-11-07",32,180,"Mexicali, Baja California Mexico","Polo Reyes",1,1,70
1979,"2016-11-07",27,172,"Monterrey Mexico","Erik Perez",3,2,61
2347,"2016-11-07",36,167,"Los Angeles, California USA","Heather Jo Clark",1,0,52
2484,"2016-11-07",25,175,"Tychy Poland","Marcin Held",0,0,70
2358,"2016-11-07",30,172,"Mexico City Mexico","Marco Beltran",1,1,61
2183,"2016-11-07",31,170,"Castanhal, Para Brazil","Douglas Silva de Andrade",2,1,61
2356,"2016-11-07",36,172,"Tijuana, Baja California Mexico","Henry Briones",2,0,61
2740,"2016-11-07",26,193,"Apopka, Florida USA","Alex Nicholson",2,1,84
2837,"2016-11-07",23,172,"Rosartio, Baja California Mexico","Martin Bravo",0,0,70
2814,"2016-11-07",23,165,"Guadalajara, Jalisco Mexico","Alexa Grasso",0,0,52
2795,"2016-11-07",24,177,"Stockton, California USA","Chris Avila",1,0,65
2836,"2016-11-07",20,180,"Lima Peru","Claudio Puelles",0,0,70
2805,"2016-11-07",31,180,"Santa Barbara, California USA","Max Griffin",1,0,77
1531,"2016-11-07",27,177,"Sao Paulo Brazil","Charles Oliveira",5,0,65
2700,"2016-11-07",31,182,"Mexico City Mexico","Erick Montano",2,0,77
2705,"2016-11-07",27,170,"Lima Peru","Enrique Barzola",2,0,65
1858,"2016-11-07",29,172,"Sao Paulo Brazil","Felipe Arantes",4,2,61
1815,"2016-11-07",33,180,"Oxnard, California United States","Tony Ferguson",7,7,70
2168,"2016-11-07",27,177,"Goetapeh Iran","Beneil Dariush",9,1,70
2800,"2016-11-07",37,182,"Anchorage, Alaska USA","Jason Novelli",1,0,70
2309,"2016-11-07",30,167,"Porterville, California United States","Joe Soto",4,1,61
2264,"2016-11-07",30,187,"Milwaukee, Wisconsin United States","Sam Alvey",7,2,84
1431,"2016-09-25",37,193,"Brasilia Brazil","Antonio Silva",5,0,119
2316,"2016-09-26",32,180,"Philadelphia, Pennsylvania United States","Paul Felder",6,2,70
2210,"2016-09-26",26,165,"Kanagawa Japan","Michinori Tanaka",3,1,61
1997,"2016-09-26",38,175,"Amarante, Piaui Brazil","Francisco Trinaldo",8,6,70
2011,"2016-09-25",31,165,"Rio Grande do Norte Brazil","Jussier Formiga",4,0,56
2288,"2016-09-26",30,177,"Niteroi, Rio de Janeiro Brasil","Gilbert Burns",4,4,70
2575,"2016-09-26",26,182,"Curitibanos, Santa Catarina Brazil","Glaico Franca",2,0,70
2101,"2016-09-26",33,180,"Amazonas Brazil","Alan Patrick",2,2,70
2782,"2016-09-25",30,185,"Stoughton, Massachusetts USA","Eric Spicely",1,0,84
515,"2016-09-26",33,175,"Brooklyn, New York United States","Phillipe Nover",1,0,65
1504,"2016-09-25",28,165,"Goshen, Indiana USA","Dustin Ortiz",6,0,56
1044,"2016-09-26",32,167,"Brasilia Brazil","Rani Yahya",4,3,61
2087,"2016-09-25",33,182,"Rio de Janeiro Brazil","Thiago Santos",7,0,84
1993,"2016-09-26",29,170,"Fortaleza, Ceara Brazil","Godofredo Pepey",4,0,65
2588,"2016-09-26",25,180,"Westwood, New Jersey United States","Vicente Luque",2,1,77
1194,"2016-09-26",31,172,"Curitiba Brazil","Cris Cyborg",1,1,63
1015,"2016-09-25",40,182,"Las Vegas, Nevada USA","Roy Nelson",6,0,119
2333,"2016-09-26",29,180,"Monterrey Mexico","Hector Urbina",2,0,77
2230,"2016-09-26",30,180,"San Diego, California United States","Mike de la Torre",5,1,65
2812,"2016-09-26",30,175,"Rochester, New York United States","Gregor Gillespie",0,0,70
2502,"2016-09-26",27,177,"Fife Scotland","Stevie Ray",3,3,70
1820,"2016-09-26",32,182,"Vila Velha, Espirito Santo Brazil","Erick Silva",6,0,77
1527,"2016-09-26",30,167,"Natal Brazil","Renan Barao",5,0,65
2772,"2016-09-26",23,182,"Navirai, MS Brazil","Luan Chagas",1,0,77
2074,"2016-09-26",35,167,"Belem, Para Brazil","Michel Prazeres",3,2,70
2811,"2016-09-26",35,170,"Karlstad Sweden","Lina Lansberg",0,0,63
525,"2016-10-03",32,180,"Tokyo Japan","Keita Nakamura",2,1,77
2166,"2016-10-03",25,175,"Honolulu, HI USA","Louis Smolka",6,4,56
2764,"2016-10-03",26,193,"Chicago, Illinois United States","Curtis Blaydes",1,0,120
2508,"2016-10-03",30,180,"Francisco Beltrao, Parana Brazil","Elizeu Zaleski dos Santos",2,1,77
2765,"2016-10-03",23,185,"Chisinau Republic of Moldova","Ion Cutelaba",1,0,93
546,"2016-10-03",30,193,"Ithaca, New York USA","Tamdan McCrory",2,0,84
407,"2016-10-03",36,177,"Salt Lake City, Utah United States","Joshua Burkman",3,0,77
2826,"2016-10-03",30,180,"Milwuakee, Wisconsin United States","Zak Ottow",0,0,77
372,"2016-10-03",37,182,"Lander, Wyoming USA","Nate Marquardt",5,0,84
2809,"2016-10-03",25,172,"Manaus, Amazonas Brazil","Ketlen Vieira",0,0,61
2042,"2016-10-03",30,177,"Chicago, Illinois United States","Will Brooks",1,1,70
2106,"2016-12-05",33,195,"Birmingham, Alabama USA","Walt Harris",2,1,113
1966,"2016-10-03",26,160,"Paranagua, Parana Brazil","John Lineker",6,5,61
2770,"2016-10-03",28,190,"Albuquerque, New Mexico USA","Cody East",1,0,111
1904,"2016-10-03",32,160,"Albuquerque, New Mexico USA","John Dodson",3,0,61
2424,"2016-12-05",35,190,"Dagestan Russia","Shamil Abdurakhimov",0,0,106
2757,"2016-10-03",31,172,"Englewood, Colorado USA","Kelly Faszholz",1,0,61
2768,"2017-01-31",27,190,"Limoeiro, Pernambuco Brazil","Henrique da Silva",1,1,93
2367,"2016-10-03",29,187,"San Bernardino, California USA","Jonathan Wilson",2,0,93
2119,"2016-10-03",26,177,"Federal Way, Washington USA","Andre Fili",5,0,65
2469,"2016-10-03",29,180,"Tres Rios, Rio de Janeiro Brazil","Alex Oliveira",6,1,77
2825,"2016-10-03",23,170,"Tijuana Mexico","Brandon Moreno",0,0,56
1980,"2016-10-03",32,172,"Rio de Janeiro Brazil","Hacran Dias",4,0,65
2810,"2017-01-31",38,190,"Copenhagen Denmark","Joachim Christensen",0,0,93
1595,"2016-09-19",28,175,"Lafayette, Louisiana United States","Dustin Poirier",5,3,70
2700,"2016-09-19",31,182,"Mexico City Mexico","Erick Montano",1,1,77
2738,"2016-09-19",30,177,"Fairfax, Virginia United States","Joey Gomez",0,0,61
2778,"2016-09-19",28,180,"Chicago, Illinois United States","Belal Muhammad",1,0,77
2313,"2016-09-19",29,177,"Rockville Centre, New York USA","Chris Wade",5,0,70
1711,"2016-09-19",30,177,"St. Louis, Missouri United States","Michael Johnson",4,0,70
2466,"2016-09-19",25,177,"Dagestan Russia","Islam Makhachev",2,0,70
2739,"2016-09-19",26,190,"Spanish Town Jamaica","Randy Brown",2,0,77
2360,"2016-09-19",28,172,"Tijuana, Baja California Mexico","Gabriel Benitez",3,0,65
2069,"2016-09-19",32,182,"Spanish Town Jamaica","Uriah Hall",6,0,84
2354,"2016-09-19",27,167,"Estado de Mexico Mexico","Alejandro Perez",4,2,61
2214,"2016-09-19",31,180,"Azle, Texas USA","Chas Skelly",6,0,65
2355,"2016-09-19",26,172,"Tlaltenango, Zacatecas Mexico","Jose Quinonez",2,1,61
1864,"2016-09-19",33,172,"Caracas Venezuela","Maximo Blanco",4,0,65
2405,"2016-09-19",25,175,"Granada Hills, California United States","Albert Morales",0,0,61
1655,"2016-09-19",33,177,"Spring Bay, Illinois USA","Kenny Robertson",4,0,77
2246,"2016-09-19",27,187,"João Pessoa, Paraíba Brazil","Antonio Carlos Junior",5,0,84
1978,"2016-09-19",31,172,"Spokane, Washington United States","Sam Sicilia",5,2,65
2821,"2016-09-19",27,182,"Marshalltown, Iowa United States","Rick Glenn",0,0,70
1806,"2016-09-19",33,185,"Wilmington, North Carolina United States","Derek Brunson",5,4,84
2733,"2016-09-19",32,182,"Salvador Brazil","Leonardo Augusto Leleco",0,0,84
347,"2016-09-19",38,180,"Rio De Janeiro Brazil","Roan Carneiro",2,0,77
2334,"2016-09-19",32,185,"Mexico City, Distrito Federal Mexico","Augusto Montano",2,0,77
648,"2016-09-19",35,177,"Eugene, Oregon USA","Evan Dunham",4,3,70
2305,"2016-12-11",22,162,"Newberg, Oregon USA","Paige VanZant",0,0,52
2749,"2016-08-28",30,170,"Gloucester, Massachusetts USA","Kyle Bochniak",1,0,65
2756,"2016-08-27",30,177,"Toulouse France","Thibault Gouti",2,0,70
