"Fight_ID","ID","Event_ID","Date","winner","winby","corner","Last_round","Max_round","RStreak","Height","Weight","Age","HomeTown"
6395,2365,801,"2016-12-21","blue","DEC","blue",3,3,0,182,77,32,"Dagestan Russia"
6419,1051,801,"2016-12-19","red","KO/TKO","blue",1,3,0,170,61,33,"Ibaraki Japan"
6394,2773,801,"2016-12-18","red","DEC","red",3,3,1,172,70,32,"Sacramento, California USA"
6456,1177,801,"2016-12-18","blue","DEC","blue",3,3,0,170,65,35,"Nagasaki Japan"
6395,2754,801,"2016-12-21","blue","DEC","red",3,3,0,182,84,28,"Novi Sad Serbia"
6403,2768,801,"2017-01-31","blue","SUB","red",2,3,2,190,93,27,"Limoeiro, Pernambuco Brazil"
6394,2558,801,"2016-12-18","red","DEC","blue",3,3,1,175,70,33,"Knoxville , Tennessee USA"
6428,2843,801,"2016-12-19","red","DEC","blue",3,3,0,175,61,28,"Culiacan, Sinaloa Mexico"
6416,2801,801,"2016-12-17","red","DEC","red",3,3,0,157,56,30,"Uruapan, Michoacan Mexico"
6371,1347,801,"2016-12-18","blue","SUB","blue",1,5,1,160,52,31,"Aurora, CO USA"
6456,522,801,"2016-12-18","blue","DEC","red",3,3,0,185,65,32,"Augusta, Georgia USA"
6387,2263,801,"2016-12-18","blue","DEC","red",3,3,2,182,77,27,"Montclair, California USA"
6403,2834,801,"2017-01-31","blue","SUB","blue",2,3,0,193,93,29,"Airdrie Scotland"
6388,2813,801,"2016-12-19","red","DEC","blue",3,3,2,177,77,25,"Flint, Michigan USA"
6414,1069,800,"2016-12-11","red","KO/TKO","blue",3,5,1,177,65,30,"Milwaukee, Wisconsin USA"
6355,1504,800,"2016-12-11","blue","DEC","blue",3,3,0,165,56,28,"Goshen, Indiana USA"
6359,2835,800,"2016-12-11","blue","DEC","blue",3,3,0,152,52,23,"Taua, Ceara Brazil"
6357,2223,800,"2016-12-11","red","SUB","red",2,3,1,175,70,28,"Montreal, Quebec Canada"
6415,1935,800,"2016-12-11","blue","DEC","red",3,3,0,165,61,32,"Sturgeon Falls, Ontario Canada"
6356,2784,800,"2016-12-11","blue","KO/TKO","blue",1,3,0,175,70,25,"Neptune, New Jersey United States"
6359,2256,800,"2016-12-11","blue","DEC","red",3,3,0,170,56,34,"Montreal, Quebec Canada"
6415,2781,800,"2016-12-11","blue","DEC","blue",3,3,0,170,61,30,"Safford, Arizona USA"
6429,1076,800,"2016-12-11","red","KO/TKO","red",3,3,3,185,77,33,"Denver, Colorado United States"
6355,2152,800,"2016-12-11","blue","DEC","red",3,3,0,162,56,33,"Bethlehem, Pennsylvania USA"
6375,2198,800,"2016-12-11","red","DEC","blue",3,3,1,177,65,25,"Daegu South Korea"
6421,2777,800,"2016-12-11","blue","DEC","blue",3,3,0,180,77,28,"Trondheim Norway"
6362,2076,800,"2016-12-11","blue","SUB","red",1,3,2,190,93,25,"Donetsk Ukraine"
6438,2070,800,"2016-12-11","blue","KO/TKO","blue",3,3,1,175,84,25,"San Jose, California United States"
6362,2608,800,"2016-12-11","blue","SUB","blue",1,3,3,190,93,30,"Riga Latvia"
6358,2243,800,"2016-12-11","blue","DEC","red",3,3,2,180,70,31,"Toronto Canada"
6429,432,800,"2016-12-11","red","KO/TKO","blue",3,3,0,182,77,36,"Xenia, Ohio USA"
6358,2023,800,"2016-12-11","blue","DEC","blue",3,3,3,172,70,30,"Dagestan Russia"
6438,1403,800,"2016-12-11","blue","KO/TKO","red",3,3,0,180,84,37,"San Luis Obispo, CA United States"
6357,1340,800,"2016-12-11","red","SUB","blue",2,3,2,172,70,28,"Omaha, Nebraska USA"
6421,1867,800,"2016-12-11","blue","DEC","red",3,3,0,182,77,27,"Lethbridge, Alberta Canada"
6356,1675,800,"2016-12-11","blue","KO/TKO","red",1,3,1,172,70,31,"Halifax, Nova Scotia Canada"
6414,1936,800,"2016-12-11","red","KO/TKO","red",3,5,9,180,65,25,"Oahu, Hawaii USA"
6375,1050,800,"2016-12-11","red","DEC","red",3,3,2,172,65,33,"Palm Springs, California USA"
6384,2272,799,"2016-12-11","blue","DEC","red",3,3,0,182,84,31,"Poughkeepsie, New York USA"
6390,2842,799,"2016-12-11","red","KO/TKO","blue",2,3,0,187,77,25,"Alameda, California  USA"
6390,2739,799,"2016-12-11","red","KO/TKO","red",2,3,1,190,77,26,"Spanish Town Jamaica"
6407,2377,799,"2016-12-11","blue","DEC","red",3,3,1,180,70,27,"Wallington, New Jersey USA"
6380,1742,799,"2016-12-11","red","KO/TKO","red",2,3,0,190,93,31,"Levittown, New York United States"
6382,2279,799,"2016-12-11","red","DEC","red",3,3,0,165,52,35,"Belo Horizonte, MG Brazil"
6437,2845,799,"2016-12-11","red","DEC","blue",3,3,0,170,52,29,"Indianapolis, Indiana USA"
6385,2205,799,"2016-12-11","red","KO/TKO","blue",2,3,0,185,93,33,"Cottage Grove, Minnesota USA"
6377,2424,799,"2016-12-11","red","KO/TKO","blue",4,5,1,190,106,35,"Dagestan Russia"
6381,2844,799,"2016-12-11","blue","SUB","blue",1,3,0,185,84,29,"Racine, Wisconsin United States"
6402,2789,799,"2016-12-11","red","DEC","red",3,3,1,185,84,28,"Belleville, Illinois USA"
6384,2803,799,"2016-12-11","blue","DEC","blue",3,3,0,190,84,35,"Grand Falls-Winsor, Newfoundland Canada"
6381,2786,799,"2016-12-11","blue","SUB","red",1,3,0,180,84,23,"Cleveland, Ohio USA"
6378,2659,799,"2016-12-11","red","SUB","red",1,3,2,193,113,30,"Batie Cameroon"
6382,2848,799,"2016-12-11","red","DEC","blue",3,3,0,165,52,24,"Denver, Colorado USA"
6440,2847,799,"2016-12-11","blue","DEC","blue",3,3,0,180,65,26,"Bronx, New York USA"
6385,2281,799,"2016-12-11","red","KO/TKO","red",2,3,0,190,93,27,"Rockton, Illinois United States"
6407,2822,799,"2016-12-11","blue","DEC","blue",3,3,1,177,70,24,"Democratic Republic Congo"
6402,1810,799,"2016-12-11","red","DEC","blue",3,3,2,190,84,36,"Vancouver, Washington USA"
6378,2215,799,"2016-12-11","red","SUB","blue",1,3,2,195,118,36,"Kent, Washington United States"
6377,2082,799,"2016-12-11","red","KO/TKO","red",4,5,3,190,118,32,"New Orleans, Louisiana United States"
6380,2849,799,"2016-12-11","red","KO/TKO","blue",2,3,0,185,93,30,"Dagestan Russia"
6440,2289,799,"2016-12-11","blue","DEC","red",3,3,1,175,65,29,"Laranjal do Jari, Amapa Brazil"
6437,2697,799,"2016-12-11","red","DEC","red",3,3,1,165,52,28,"St. Petersburgh Russia"
6400,2022,798,"2016-12-05","red","SUB","red",2,3,1,167,61,36,"Takoma Park, Maryland United States"
6341,965,798,"2016-12-05","blue","KO/TKO","red",1,3,1,175,77,31,"Omaha, Nebraska USA"
6373,2709,798,"2016-12-05","red","DEC","red",3,3,0,187,77,35,"Suwon South Korea"
6413,2825,798,"2016-12-05","red","DEC","red",3,3,1,170,56,23,"Tijuana Mexico"
6439,2266,798,"2016-12-05","red","KO/TKO","red",1,3,0,172,61,29,"Leominster, Massachusetts USA"
6341,1272,798,"2016-12-05","blue","KO/TKO","blue",1,3,1,180,77,32,"Miami, Florida USA"
6366,2306,798,"2016-12-05","blue","DEC","red",3,3,0,162,52,25,"Ewa Beach, Hawaii USA"
6307,2780,798,"2016-12-05","blue","DEC","blue",3,3,0,182,93,26,"Sioux Falls, South Dakota USA"
6306,2726,798,"2016-12-05","blue","DEC","blue",3,3,1,177,65,32,"Arlington, Virginia United States"
6400,1839,798,"2016-12-05","red","SUB","blue",2,3,1,167,61,32,"Niagara Falls, Ontario Canada"
6308,2747,798,"2016-12-05","blue","KO/TKO","red",2,3,0,182,84,30,"Sarajevo Bosnia"
6439,2846,798,"2016-12-05","red","KO/TKO","blue",1,3,0,172,61,27,"Shreveport, Louisiana USA"
6366,2832,798,"2016-12-05","blue","DEC","blue",3,3,0,154,52,0,"Riverside, California  USA"
6401,2337,798,"2016-12-05","blue","DEC","blue",3,3,1,180,93,33,"Dallas, Texas United States"
6308,1843,798,"2016-12-05","blue","KO/TKO","blue",2,3,0,193,84,28,"Corpus Christi, Texas USA"
6401,2765,798,"2016-12-05","blue","DEC","red",3,3,1,185,93,23,"Chisinau Republic of Moldova"
6413,2134,798,"2016-12-05","red","DEC","blue",3,3,1,165,56,27,"San Diego, California USA"
6365,911,798,"2016-12-05","red","DEC","red",3,3,4,162,56,32,"San Antonio, Texas USA"
6444,1495,798,"2016-12-05","red","DEC","red",5,5,5,160,56,30,"Madisonville, KY USA"
6365,2299,798,"2016-12-05","red","DEC","blue",3,3,0,162,56,30,"Los Angeles, California USA"
6444,1970,798,"2016-12-05","red","DEC","blue",5,5,0,170,56,30,"Wichita, Kansas USA"
6307,2794,798,"2016-12-05","blue","DEC","red",3,3,1,187,93,32,"East Liverpool, Ohio USA"
6306,374,798,"2016-12-05","blue","DEC","red",3,3,1,172,65,37,"Phoenix, Arizona USA"
6373,2295,798,"2016-12-05","red","DEC","blue",3,3,0,175,77,29,"Melbourne Australia"
6320,2324,797,"2016-11-27","red","DEC","red",3,3,2,182,84,39,"Melbourne, Victoria Australia"
6320,1550,797,"2016-11-27","red","DEC","blue",3,3,0,187,84,30,"Alameda, California USA"
6426,2840,797,"2016-11-27","blue","SUB","blue",1,3,0,190,93,25,"Sydeny Australia "
6363,2724,797,"2016-11-27","blue","DEC","blue",3,3,1,177,65,24,"Jackson, Mississippi United States"
6349,2258,797,"2016-11-29","blue","DEC","red",3,3,0,175,70,22,"Melbourne, Victoria Australia"
6367,2762,797,"2016-11-27","red","DEC","red",3,3,1,177,70,32,"Albury, NSW Austrailia"
6422,2372,797,"2016-11-27","blue","DEC","red",3,3,0,157,52,30,"Kangwon-do South Korea"
6347,2228,797,"2016-11-27","blue","DEC","red",3,3,0,182,77,28,"North Shore, Sydney  Australia"
6432,2359,797,"2016-11-27","red","DEC","red",3,3,0,172,61,24,"Chone, Manabi Ecuador"
6321,1806,797,"2016-11-28","red","KO/TKO","blue",1,5,5,185,84,33,"Wilmington, North Carolina United States"
6422,2808,797,"2016-11-27","blue","DEC","blue",3,3,0,152,52,27,"Lancaster, California USA"
6368,2610,797,"2016-11-27","red","DEC","blue",3,3,0,165,56,26,"Tampa, Florida USA"
6347,2779,797,"2016-11-27","blue","DEC","blue",3,3,0,190,77,29,"Quebec City, Quebec Canada"
6363,2254,797,"2016-11-27","blue","DEC","red",3,3,1,182,65,27,"Auckland New Zealand"
6349,2585,797,"2016-11-29","blue","DEC","blue",3,3,0,180,70,31,"Adrian, Michigan USA"
6368,2505,797,"2016-11-27","red","DEC","red",3,3,0,165,56,28,"Sioux Falls, South Dakota USA"
6374,2298,797,"2016-11-27","blue","DEC","red",3,3,1,165,56,26,"Henan China"
6367,2019,797,"2016-11-27","red","DEC","blue",3,3,0,180,70,32,"Spokane, Washington USA"
6369,2626,797,"2016-11-27","blue","KO/TKO","red",2,3,0,170,70,27,"Kanagawa Japan"
6374,2823,797,"2016-11-27","blue","DEC","blue",3,3,0,165,56,28,"Concepcion, Iloilo Philippines"
6426,2790,797,"2016-11-27","blue","SUB","red",1,3,0,185,93,27,"Los Angeles, California  United States"
6321,2037,797,"2016-11-28","red","KO/TKO","red",1,5,5,182,84,26,"Middlemore New Zealand"
6360,1549,797,"2016-11-27","blue","DEC","red",3,3,0,185,77,37,"Dubbo, New South Wales Australia"
6432,2182,797,"2016-11-27","red","DEC","blue",3,3,0,162,61,35,"Cangzhou, Hebei province P.R. China"
6360,2104,797,"2016-11-27","blue","DEC","blue",3,3,0,182,77,29,"Kizlyar, Dagestan Russia"
6369,2824,797,"2016-11-27","blue","KO/TKO","blue",2,3,0,165,70,28,"Shellharbour, NSW Australia"
6338,2603,796,"2016-11-20","red","DEC","blue",3,3,2,170,52,29,"Tucson, AZ USA"
6330,2799,796,"2016-11-20","red","SUB","blue",3,3,0,195,120,36,"Copenhagen Denmark"
6331,2122,796,"2016-11-20","blue","DEC","blue",3,3,4,185,84,27,"Orneta Poland"
6338,2277,796,"2016-11-20","red","DEC","red",3,3,0,162,52,28,"Mossoro, Rio Grande do Norte Brazil"
6340,2126,796,"2016-11-20","red","SUB","blue",2,3,2,170,61,24,"Spartanburg, South Carolina USA"
6410,2826,796,"2016-11-20","red","DEC","blue",3,3,1,180,77,30,"Milwuakee, Wisconsin United States"
6329,503,796,"2016-12-08","red","KO/TKO","red",3,5,1,187,93,33,"Reno, Nevada USA"
6353,2587,796,"2016-11-20","blue","DEC","blue",3,3,3,182,77,29,"Auchi Nigeria"
6412,2085,796,"2016-11-22","no contest","KO/TKO","red",1,3,0,185,93,37,"Xapuri, Acre Brazil"
6332,1860,796,"2016-11-20","red","KO/TKO","red",2,3,0,170,61,38,"Rio de Janeiro Brazil"
6329,797,796,"2016-12-08","red","KO/TKO","blue",3,5,1,187,93,40,"Vitoria da Conquista, Bahia Brazil"
6411,2829,796,"2016-11-20","blue","SUB","blue",1,3,0,180,93,30,"Dagestan Russia"
6332,438,796,"2016-11-20","red","KO/TKO","blue",2,3,2,165,61,35,"Leninakan Armenia"
6412,2828,796,"2016-11-22","no contest","KO/TKO","blue",1,3,0,177,93,26,"London England"
6393,2325,796,"2016-12-08","red","KO/TKO","red",2,3,0,170,61,25,"Sao Paulo Brazil"
6340,2191,796,"2016-11-20","red","SUB","red",2,3,1,167,61,30,"Sao Paulo Brazil"
6411,1865,796,"2016-11-20","blue","SUB","red",1,3,1,185,93,31,"Ribeirâo Pires, Sao Paulo Brazil"
6331,449,796,"2016-11-20","blue","DEC","red",3,3,1,185,84,35,"Rio de Janeiro Brazil"
6393,2405,796,"2016-12-08","red","KO/TKO","blue",2,3,0,175,61,25,"Granada Hills, California United States"
6346,2775,796,"2016-11-20","red","SUB","blue",2,3,1,185,84,28,"Uddevalla Sweden"
6330,2658,796,"2016-11-20","red","SUB","red",3,3,1,187,110,23,"Rio de Janeiro Brazil"
6346,1991,796,"2016-11-20","red","SUB","red",2,3,2,185,84,32,"Ibitinga, Sao Paulo Brazil"
6353,2247,796,"2016-11-20","blue","DEC","red",3,3,0,180,77,26,"Governador Valadares, Minas Gerais Brazil"
6410,1992,796,"2016-11-20","red","DEC","red",3,3,0,182,77,34,"São Paulo Brasil"
6350,2729,795,"2016-11-20","red","DEC","red",3,3,1,175,70,30,"Nizhny Novgorod Russia"
6323,2502,795,"2016-11-20","blue","DEC","blue",3,3,0,177,70,27,"Fife Scotland"
6342,2200,795,"2016-11-20","red","SUB","blue",2,3,0,190,77,32,"Great Novgorod Russia"
6323,875,795,"2016-11-20","blue","DEC","red",3,3,0,172,70,32,"Sunderland England"
6391,2103,795,"2016-11-20","red","DEC","red",3,3,2,165,56,26,"Gunma Japan"
6361,2831,795,"2016-12-08","blue","KO/TKO","blue",2,3,0,182,84,27,"Abertillery South Wales"
6376,2235,795,"2016-11-20","red","KO/TKO","blue",3,3,0,165,61,27,"Alagir Russia"
6344,2788,795,"2016-11-20","red","SUB","red",1,3,1,193,109,28,"Rosharon, Texas USA"
6431,2634,795,"2016-11-20","blue","KO/TKO","blue",1,3,0,177,77,31,"Accra Ghana"
6345,2492,795,"2016-11-20","blue","DEC","blue",3,3,0,200,113,28,"Moscow Russia"
6376,2376,795,"2016-11-20","red","KO/TKO","red",3,3,0,167,61,39,"Tulare, California United States"
6361,1938,795,"2016-12-08","blue","KO/TKO","red",2,3,3,190,84,34,"Stockholm Sweden"
6313,2792,795,"2016-11-20","blue","DEC","blue",3,3,0,160,52,25,"Lansing, Michigan United States"
6343,2157,795,"2016-11-20","red","SUB","red",2,3,2,175,70,24,"Detroit, Michigan United States"
6350,2655,795,"2016-11-20","red","DEC","blue",3,3,2,170,65,25,"Kagoshima Japan"
6343,2529,795,"2016-11-20","red","SUB","blue",2,3,2,175,70,28,"Dagestan Russia"
6313,2769,795,"2016-11-20","blue","DEC","red",3,3,0,160,52,32,"Aarhus Denmark"
6431,2833,795,"2016-11-20","blue","KO/TKO","red",1,3,0,180,77,36,"Portlaoise Ireland"
6344,2827,795,"2016-11-20","red","SUB","blue",1,3,0,187,109,33,"Taunton  England"
6304,2069,795,"2016-11-20","red","KO/TKO","blue",1,5,0,182,84,32,"Spanish Town Jamaica"
6430,2839,795,"2016-11-20","red","DEC","red",3,3,0,170,61,25,"Swansea Wales"
6430,2838,795,"2016-11-20","red","DEC","blue",3,3,0,170,61,27,"Seoul South Korea"
6304,786,795,"2016-11-20","red","KO/TKO","red",1,5,3,187,84,31,"The Netherlands"
6345,2425,795,"2016-11-20","blue","DEC","red",3,3,1,190,120,32,"Lamberton, Minnesota United States"
6342,1422,795,"2016-11-20","red","SUB","red",2,3,0,182,77,32,"Irving, TX USA"
6391,2084,795,"2016-11-20","red","DEC","blue",3,3,1,162,56,31,"Dagestan Republic Russia"
6318,435,794,"2016-11-14","blue","KO/TKO","blue",1,3,1,182,84,36,"Lincolnville, Maine United States"
6335,890,794,"2016-11-14","blue","KO/TKO","red",2,5,3,175,70,33,"Philadelphia, Pennsylvania United States"
6328,509,794,"2016-11-14","red","DEC","red",3,3,2,172,70,33,"Sparta, New Jersey United States"
6319,1618,794,"2016-11-14","red","DEC","red",3,3,1,167,61,33,"Lafayette, Louisiana United States"
6328,511,794,"2016-11-14","red","DEC","blue",3,3,0,175,70,33,"Fortaleza Brazil"
6339,1919,794,"2016-11-14","red","SUB","red",3,3,2,177,70,28,"Dagestan Russia"
6337,1866,794,"2016-11-14","blue","KO/TKO","blue",3,3,5,182,84,39,"Pinar del Rio Cuba"
6339,1711,794,"2016-11-14","red","SUB","blue",3,3,1,177,70,30,"St. Louis, Missouri United States"
6336,1944,794,"2016-11-14","draw","0","blue",5,5,5,182,77,34,"Simpsonville, South Carolina United States"
6337,1769,794,"2016-11-14","blue","KO/TKO","red",3,3,0,187,84,32,"Mineola, New York United States"
6326,2588,794,"2016-11-14","red","KO/TKO","red",1,3,2,180,77,25,"Westwood, New Jersey United States"
6327,1317,794,"2016-11-14","blue","DEC","red",3,3,0,167,61,30,"Tacoma, Washington United States"
6316,545,794,"2016-11-14","red","DEC","blue",3,3,1,175,65,30,"Des Moines, Iowa United States"
6316,451,794,"2016-11-14","red","DEC","red",3,3,0,167,65,35,"Summit, New Jersey United States"
6319,2785,794,"2016-11-14","red","DEC","blue",3,3,1,175,61,28,"Quakertown, Pennsylvania United States"
6335,2057,794,"2016-11-14","blue","KO/TKO","blue",2,5,1,175,70,28,"Dublin Ireland"
6336,1386,794,"2016-11-14","draw","0","red",5,5,3,175,77,34,"St. Louis, Missouri United States"
6325,2678,794,"2016-11-14","red","DEC","blue",5,5,3,160,52,31,"Lodz Poland"
6325,2280,794,"2016-11-14","red","DEC","red",5,5,6,167,52,29,"Olsztyn Poland"
6318,1594,794,"2016-11-14","blue","KO/TKO","red",1,3,0,182,84,34,"Belo Horizonte Brazil"
6327,2150,794,"2016-11-14","blue","DEC","blue",3,3,3,170,61,28,"Colorado Springs, Colorado United States"
6326,2778,794,"2016-11-14","red","KO/TKO","blue",1,3,1,180,77,28,"Chicago, Illinois United States"
6280,2329,793,"2016-10-11","red","SUB","red",3,3,1,182,77,25,"Kingston Jamaica"
6280,2172,793,"2016-10-11","red","SUB","blue",3,3,0,180,77,25,"Nalchik Russia"
6270,1499,793,"2016-10-11","blue","KO/TKO","red",2,3,0,190,93,33,"Immokalee, Florida United States"
6269,295,793,"2016-10-11","blue","KO/TKO","red",2,3,0,182,84,39,"Rio de Janeiro Brazil"
6274,2137,793,"2016-10-21","blue","SUB","red",3,3,1,172,61,31,"Bishop Auckland, County Durham England "
6311,2656,793,"2016-10-11","blue","KO/TKO","red",3,3,2,185,77,29,"London England"
6283,2213,793,"2016-10-11","red","SUB","red",1,3,3,172,65,26,"Srebrenica Bosnia"
6272,2078,793,"2016-10-11","red","DEC","red",3,3,3,182,70,37,"Rio de Janeiro Brazil"
6271,2083,793,"2016-10-11","red","SUB","blue",2,3,3,182,112,34,"Sokolow, Podlaski Poland"
6273,1170,793,"2016-10-11","blue","SUB","red",1,3,1,167,61,38,"East London England"
6268,368,793,"2016-10-11","red","DEC","red",5,5,4,185,84,38,"Manchester England"
6311,2813,793,"2016-10-11","blue","KO/TKO","blue",3,3,1,177,77,25,"Flint, Michigan USA"
6270,2009,793,"2016-10-11","blue","KO/TKO","blue",2,3,0,185,93,37,"Sacramento, California United States"
6269,786,793,"2016-10-11","blue","KO/TKO","blue",2,3,2,187,84,31,"The Netherlands"
6301,2822,793,"2016-10-11","blue","KO/TKO","blue",2,3,0,177,70,24,"Democratic Republic Congo"
6274,2504,793,"2016-10-21","blue","SUB","blue",3,3,1,172,61,27,"Zgierz Poland"
6271,649,793,"2016-10-11","red","SUB","red",2,3,1,213,120,29,"Beverwijk The Netherlands"
6301,2292,793,"2016-10-11","blue","KO/TKO","red",2,3,0,172,70,26,"Gdansk Poland"
6283,2164,793,"2016-10-11","red","SUB","blue",1,3,0,170,65,30,"Honolulu, HI USA"
6272,915,793,"2016-10-11","red","DEC","blue",3,3,3,177,70,34,"Manaus, Amazonas Brazil"
6273,1706,793,"2016-10-11","blue","SUB","blue",1,3,0,175,61,36,"Marajo Brazil"
6268,129,793,"2016-10-11","red","DEC","blue",5,5,1,180,84,46,"Downey, California USA"
6248,2158,792,"2016-11-07","red","DEC","blue",3,3,0,175,70,32,"Dagestan Russia"
6247,532,792,"2016-11-07","blue","DEC","red",5,5,0,175,70,32,"Rio de Janeiro Brazil"
6372,1054,792,"2016-11-07","red","SUB","red",2,3,0,172,65,34,"Chicago, Illinois USA"
6290,461,792,"2016-11-07","red","DEC","red",3,3,0,177,70,35,"Albuquerque, New Mexico USA"
6324,2707,792,"2016-11-07","red","DEC","red",3,3,1,180,70,32,"Mexicali, Baja California Mexico"
6302,1979,792,"2016-11-07","red","DEC","red",3,3,2,172,61,27,"Monterrey Mexico"
6266,2347,792,"2016-11-07","red","DEC","blue",3,3,0,167,52,36,"Los Angeles, California USA"
6290,2484,792,"2016-11-07","red","DEC","blue",3,3,0,175,70,25,"Tychy Poland"
6417,2358,792,"2016-11-07","blue","SUB","red",1,3,1,172,61,30,"Mexico City Mexico"
6351,2183,792,"2016-11-07","blue","KO/TKO","blue",3,3,1,170,61,31,"Castanhal, Para Brazil"
6351,2356,792,"2016-11-07","blue","KO/TKO","red",3,3,0,172,61,36,"Tijuana, Baja California Mexico"
6364,2740,792,"2016-11-07","red","DEC","blue",3,3,1,193,84,26,"Apopka, Florida USA"
6418,2837,792,"2016-11-07","red","KO/TKO","red",2,4,0,172,70,23,"Rosartio, Baja California Mexico"
6266,2814,792,"2016-11-07","red","DEC","red",3,3,0,165,52,23,"Guadalajara, Jalisco Mexico"
6352,2795,792,"2016-11-07","red","DEC","blue",3,3,0,177,65,24,"Stockton, California USA"
6418,2836,792,"2016-11-07","red","KO/TKO","blue",2,4,0,180,70,20,"Lima Peru"
6348,2805,792,"2016-11-07","blue","KO/TKO","blue",1,3,0,180,77,31,"Santa Barbara, California USA"
6372,1531,792,"2016-11-07","red","SUB","blue",2,3,0,177,65,27,"Sao Paulo Brazil"
6348,2700,792,"2016-11-07","blue","KO/TKO","red",1,3,0,182,77,31,"Mexico City Mexico"
6352,2705,792,"2016-11-07","red","DEC","red",3,3,0,170,65,27,"Lima Peru"
6302,1858,792,"2016-11-07","red","DEC","blue",3,3,2,172,61,29,"Sao Paulo Brazil"
6247,1815,792,"2016-11-07","blue","DEC","blue",5,5,7,180,70,33,"Oxnard, California United States"
6248,2168,792,"2016-11-07","red","DEC","red",3,3,1,177,70,27,"Goetapeh Iran"
6324,2800,792,"2016-11-07","red","DEC","blue",3,3,0,182,70,37,"Anchorage, Alaska USA"
6417,2309,792,"2016-11-07","blue","SUB","blue",1,3,1,167,61,30,"Porterville, California United States"
6364,2264,792,"2016-11-07","red","DEC","red",3,3,2,187,84,30,"Milwaukee, Wisconsin United States"
